,Date,Title,Numac,Link FR,Link NL,Topics
882,1/31/2022,"REGION DE BRUXELLES-CAPITALE
16 DECEMBRE 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale fixant le plan de personnel pour l'année 2021 du Service public régional Bruxelles Fiscalité, p. 8049.",2022030174,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-31&caller=list&numac=2022030174,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-31&caller=list&numac=2022030174,"[0.006195217709685203, 0.007515710117186268, 0.0162466610531222, 0.006105940536690095, 0.0072725272431328715, 0.0072602899093142164, 0.010972559856466724, 0.003452492733338626, 0.006872883260369639, 0.32136391597084524, 0.007148151295662215, 0.006150052024981375, 0.006397983239884676, 0.007604092135622428, 0.005794221414134722, 0.005611533218279741, 0.004394618550825819, 0.00624659389621554, 0.005666913902819333, 0.006165391979628182, 0.005587468600153415, 0.007274283913026155, 0.005534398827542159, 0.007210994240000291, 0.005249661582917875, 0.0067072845041432, 0.008483314181815879, 0.004695447380248778, 0.005328516833941224, 0.004121800714573221, 0.008431329021080692, 0.007054570586743005, 0.0034616877438488694, 0.0077717304855522695]"
883,1/31/2022,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
18 NOVEMBRE 2021. - Arrêté ministériel portant l'agrément de Solution mobilité SC en tant qu'entreprise sociale, p. 8082.",2021033985,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-31&caller=list&numac=2021033985,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-31&caller=list&numac=2021033985,"[0.006775534393941273, 0.008664619730529614, 0.0754531048899992, 0.006935967597429446, 0.00837633378334134, 0.008322714066061014, 0.013457410282839914, 0.003964356589201389, 0.007852799022496384, 0.015715824558966637, 0.008123037217985093, 0.006982866511307997, 0.007246898449554013, 0.008789774273446307, 0.006683528102121762, 0.006484008946539449, 0.0050953032130232785, 0.007260350313032145, 0.0061260593030019765, 0.006750936382538847, 0.006310684954115949, 0.008432764337371383, 0.005892797377413936, 0.008278588986319564, 0.006006971514058206, 0.007397455922324475, 0.010055080959322648, 0.005190302967278886, 0.005992225891706056, 0.004688827469028077, 0.010135756226436098, 0.00801145540879795, 0.003977950575631126, 0.009270416407009461]"
884,2/9/2022,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
Protocole d'accord conclu entre le Gouvernement fédéral et les autorités visées aux articles 128, 130 et 135 de la constitution, concernant le cofinancement du programme de vaccination contre la COVID-19, p. 9648.",2022030446,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-09&caller=list&numac=2022030446,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-09&caller=list&numac=2022030446,"[0.0056645593289965206, 0.003678877466983282, 0.004365440585949033, 0.00608324687749755, 0.007814773405977965, 0.0065590972927825125, 0.004574235656130331, 0.0026790740580166436, 0.009736526641482576, 0.004138719391502788, 0.005208707672709283, 0.00548451459544755, 0.023544255539394307, 0.00743073455645531, 0.005415663596090227, 0.003801907214732491, 0.0038356489521662006, 0.003863211504583448, 0.004761931112857812, 0.0059645201328125275, 0.005177564633061597, 0.006596379983209646, 0.0034594681863944514, 0.006814500580435141, 0.003948235537528649, 0.0066474113546238014, 0.005844455317251502, 0.0028231964724369347, 0.004851736229455882, 0.0031094753292830045, 0.006255317054730791, 0.006095503690972168, 0.0026856980764933913, 0.0071740257747371075]"
885,2/9/2022,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
11 JANVIER 2022. - Bruxelles Environnement. - Avis. - Augmentation du montant de la taxe sur l'incinération des déchets, conformément à l'article 40 de l'Ordonnance du 14 juin 2012 relative aux déchets, p. 9656.",2022030409,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-09&caller=list&numac=2022030409,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-09&caller=list&numac=2022030409,"[0.006061027955235966, 0.003930806296678361, 0.00466095308354357, 0.006509366725533516, 0.008315888702500064, 0.0069889838854842274, 0.004883481555041913, 0.0028678952296176644, 0.010377014399647442, 0.004420953900656796, 0.005560599618807364, 0.005867294398972255, 0.027544861652447437, 0.007913438584240306, 0.005790088789003249, 0.0040673811821384164, 0.004110249659515054, 0.004129977278755382, 0.005098762527229659, 0.006387918995362234, 0.005537907178794718, 0.007030761055443031, 0.0037009544391715136, 0.007251523794664056, 0.004225366101142383, 0.007102999373843959, 0.006229799141728176, 0.0030190824854836977, 0.005196814748529716, 0.0033288273362439462, 0.006661068579039962, 0.006499366404301672, 0.0028748968488993905, 0.007621743914407412]"
886,2/9/2022,"REGION DE BRUXELLES-CAPITALE
Service d'Incendie et d'Aide Médicale Urgente. - Appel à mobilité vers le Service d'Incendie et d'Aide Médicale Urgente (SIAMU) de la Région de Bruxelles-Capitale, p. 9656.",2022030009,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-09&caller=list&numac=2022030009,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-09&caller=list&numac=2022030009,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999974983175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
894,2/16/2022,"SERVICE PUBLIC DE WALLONIE
3 FEVRIER 2022. - Arrêté du Gouvernement wallon prolongeant, jusqu'au 31 mars 2022, les dispositions de l'arrêté du Gouvernement wallon du 30 juin 2020 portant des dispositions diverses en matière de fonction publique dans le contexte de la reprise des activités suite à la pandémie de COVID-19, p. 13164.",2022030800,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-16&caller=list&numac=2022030800,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-16&caller=list&numac=2022030800,"[0.008466141511454896, 0.005450282499584789, 0.007081313439255442, 0.009777799131653183, 0.12427972552700367, 0.015786478141312534, 0.006904023633227693, 0.003632302206330847, 0.01955513118925094, 0.006675238608905381, 0.00927230853233121, 0.009384631337260519, 0.011345641584329658, 0.040466687126582655, 0.007461358896936929, 0.005143192312160611, 0.005015740943557298, 0.005360156330596978, 0.007060489507115933, 0.008960918216332589, 0.007729360974043119, 0.020807774569867227, 0.005241031756528641, 0.01141306283784808, 0.006077961395956971, 0.010528164879983471, 0.008926215196206727, 0.004065512678651735, 0.00678686883568735, 0.0040813431825919, 0.009796545009161014, 0.00899984825108921, 0.0036478574086942417, 0.012083553234209878]"
895,2/16/2022,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
2 DECEMBRE 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale octroyant aux communes et aux CPAS de la Région bruxelloise un subside de 9 000.000 EUR pour favoriser la mobilité douce des agents communaux et des agents des CPAS pour l'exercice 2021, p. 13266.",2021034443,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-16&caller=list&numac=2021034443,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-16&caller=list&numac=2021034443,"[0.006735410919166921, 0.004582424502521983, 0.005677296834661661, 0.3450383277166595, 0.009753781395183445, 0.00881951510827609, 0.005671332112477063, 0.0034429459097053195, 0.01070900541518852, 0.005351454636457331, 0.008212018278949332, 0.015844893892892876, 0.008465533606712376, 0.009150267890223239, 0.008489224331394993, 0.004698672962670002, 0.005401595065123518, 0.004782349793850572, 0.00599992996396002, 0.006988119295231889, 0.007062231764191884, 0.00998245439893979, 0.004519360559711424, 0.007631087882434893, 0.005931613698242085, 0.007478979499134868, 0.0066159293070567615, 0.0036442138296541907, 0.006513570784429043, 0.0036202404741191557, 0.00694100326510819, 0.006664870256956855, 0.0034654017350217847, 0.008100854601515826]"
896,2/18/2022,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
10 FEVRIER 2022. - Décision de modification de la Décision du 20 décembre 2021 d'autorisation d'importation et d'utilisation du médicament LAGEVRIO pour le traitement de la COVID-19, p. 13982.",2022030887,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-18&caller=list&numac=2022030887,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-18&caller=list&numac=2022030887,"[0.00845897358287014, 0.005455953981627392, 0.007092323023897405, 0.009778640875702281, 0.12366706955044714, 0.015787131901605807, 0.006911925551600183, 0.0036331352628088914, 0.01950591959836806, 0.006684275214905779, 0.009280034299260479, 0.009392391059255883, 0.011333310263881733, 0.04092693164490584, 0.007461734000982111, 0.005146897428551137, 0.005017147038628739, 0.00536427167942134, 0.007057451865042044, 0.008952777200945245, 0.0077253796236052665, 0.020854412254534927, 0.005242983815415277, 0.01140718905507219, 0.006084041091627583, 0.010512160131055664, 0.008933208889603693, 0.004067848822175469, 0.006783820051179691, 0.004082532458751707, 0.00980484138691989, 0.008998927835098324, 0.003648712968637111, 0.012088683599502815]"
897,2/18/2022,"MINISTERE DE LA COMMUNAUTE FRANCAISE
27 JANVIER 2022. - Arrêté du Gouvernement de la Communauté française modifiant l'arrêté du Gouvernement de la Communauté française du 7 mai 2020 portant des dispositions diverses de fonction publique dans le contexte de la pandémie de COVID-19, p. 14006.",2022020234,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-18&caller=list&numac=2022020234,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-18&caller=list&numac=2022020234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999972364086, 0.0]"
898,2/18/2022,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
3 FEVRIER 2022. - Arrêté Gouvernement wallon du modifiant l'arrêté du Gouvernement wallon du 24 septembre 2020 établissant une catégorie de client protégé conjoncturel en électricité et en gaz dans le cadre de la crise COVID-19, p. 14011.",2022020326,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-18&caller=list&numac=2022020326,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-18&caller=list&numac=2022020326,"[5.697709053486089e-28, 6.9221352939825565e-28, 7.010602859242656e-28, 6.1626011408356015e-28, 6.4120396891365945e-28, 6.3074544266570225e-28, 8.241172903399276e-28, 4.268746427108029e-28, 6.5933177173511425e-28, 6.547006938791371e-28, 6.235018726876884e-28, 5.979143613315496e-28, 6.738550084956532e-28, 6.487474883937197e-28, 6.652819088663869e-28, 0.9676408885816833, 6.21940683169544e-28, 1.2027878467025441e-27, 5.318270488613948e-28, 5.696718187832821e-28, 5.588160872812883e-28, 6.324176913818167e-28, 4.873163834526551e-28, 6.44621696647532e-28, 5.447944168244668e-28, 6.029971611412752e-28, 7.548061400564638e-28, 4.895798275720942e-28, 5.710172740853704e-28, 5.344059113770047e-28, 7.270561112489998e-28, 6.558591262343598e-28, 4.274564271009577e-28, 6.988346952816718e-28]"
899,2/18/2022,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
Actiris. - Recrutement par mobilité externe. - Transfert individuel, p. 14098.",2022030916,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-18&caller=list&numac=2022030916,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-18&caller=list&numac=2022030916,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999974983175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
900,2/22/2022,"SERVICE PUBLIC FEDERAL INTERIEUR
27 NOVEMBRE 2021. - Arrêté royal modifiant l'arrêté royal du 28 octobre 2021 portant les mesures de police administrative nécessaires en vue de prévenir ou de limiter les conséquences pour la santé publique de la situation d'urgence épidémique déclarée concernant la pandémie de coronavirus COVID-19. - Traduction allemande, p. 14414.",2022030272,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-02-22&caller=list&numac=2022030272,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-02-22&caller=list&numac=2022030272,"[0.00594359708658282, 0.007210061630008007, 0.015561866306944545, 0.005857351203185999, 0.006975754532405118, 0.006964114643175569, 0.0105221682093714, 0.0033125312510037057, 0.006592695276807722, 0.338812563328323, 0.006856887963012377, 0.005899683870476711, 0.006137443143585251, 0.0072935637002510805, 0.005558241142556155, 0.005383446691423163, 0.004216089334206492, 0.0059925323359790025, 0.00543708258127205, 0.00591496285882863, 0.005360254232715311, 0.0069773504348242315, 0.0053110883112537895, 0.006916787617368398, 0.0050363173225861715, 0.006434540374397024, 0.00813602734598582, 0.004505701791118614, 0.005112198334339839, 0.003954793079788797, 0.008085860837583319, 0.00676704686862175, 0.0033213448132229173, 0.007453729936985448]"
=======
23 DECEMBRE 2021. - Loi portant des mesures de soutien temporaires en raison de la pandémie du COVID-19, p. 1013.",2021206128,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-12&caller=list&numac=2021206128,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-12&caller=list&numac=2021206128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999970360867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
878,1/12/2022,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
22 DECEMBRE 2021. - Décret portant diverses dispositions pour un impôt plus juste, p. 1039.",2022020006,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-12&caller=list&numac=2022020006,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-12&caller=list&numac=2022020006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999970360867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
879,1/19/2022,"COMMISSION COMMUNAUTAIRE COMMUNE DE BRUXELLES-CAPITALE
16 DECEMBRE 2021. - Arrêté du Collège réuni de la Commission communautaire commune portant modification de l'arrêté du Collège réuni de la Commission communautaire commune du 19 décembre 2019 établissant la nomenclature des aides à la mobilité, p. 2003.",2021022732,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-19&caller=list&numac=2021022732,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-19&caller=list&numac=2021022732,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999982402801, 0.0, 0.0]"
880,1/27/2022,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale de la Fiscalité. - Impôts sur les revenus. - Avis déterminant le modèle d'attestation n°  281.86 permettant d'apporter les preuves requises en matière de réduction d'impôt pour garde d'enfant, conformément aux articles 14535, alinéa 2, 4°  et 323/2 du Code des impôts sur les revenus 1992 (CIR 92) tels que, respectivement, modifiés et introduits par la loi-programme du 20.12.2020 (Moniteur Belge, 30.12.2020, éd. 1) et à l'article 6318/8, de l'arrêté royal d'exécution du CIR 92 (AR/CIR 92) tel que modifié par l'arrêté royal du 23.12.2021 portant exécution des articles 14535, alinéa 2, 4°  et 323/2,  §  3 du Code des impôts sur les revenus 1992 et déterminant les données à communiquer par les organismes visés à l'article 14535, alinéa 2, 3°  du même Code (Moniteur Belge, 31.12.2021, éd. 1). Modèle d'attestation pour les dépenses pour garde d'enfant qui sont faites à partir du 1er janvier 2021, p. 7483.",2022020113,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-27&caller=list&numac=2022020113,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-27&caller=list&numac=2022020113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999970360867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
881,1/31/2022,"SERVICE PUBLIC FEDERAL DE PROGRAMMATION INTEGRATION SOCIALE, LUTTE CONTRE LA PAUVRETE ET ECONOMIE SOCIALE
18 JANVIER 2022. - Arrêté royal modifiant l'arrêté royal du 13 mai 2020 portant création d'un subside «  COVID-19  » à destination des publics cibles des centres publics d'action sociale, p. 8022.",2022020149,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-31&caller=list&numac=2022020149,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-31&caller=list&numac=2022020149,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999974536032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
882,1/31/2022,"REGION DE BRUXELLES-CAPITALE
16 DECEMBRE 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale fixant le plan de personnel pour l'année 2021 du Service public régional Bruxelles Fiscalité, p. 8049.",2022030174,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-01-31&caller=list&numac=2022030174,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-01-31&caller=list&numac=2022030174,"[0.00537133676814592, 0.005275155787386197, 0.005038779720997453, 0.011001302024705742, 0.00820282947302036, 0.005243781298031959, 0.004324324922070109, 0.0034654071864846, 0.004817340995625442, 0.0052847880884080226, 0.4090843577540497, 0.005036448495107415, 0.004792411627378679, 0.005167527272622021, 0.004951830503671135, 0.0032271710178954356, 0.00434350970147251, 0.004472406124016657, 0.004962931923812519, 0.003747558028440179, 0.00551140468289412, 0.0051235968956068745, 0.0034623607452956163, 0.006842745040592163, 0.004210610053041577, 0.003964365057689959, 0.0050889888251414665, 0.005736317069088178, 0.006176505325790201, 0.0067853394417792525, 0.00525760640219781, 0.006094873467803903]"
